Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,415,226409912109,NaN,407,8681,55,42976,8,137,5,False
2,132,49674987793,21,1236082918942,128,9061,35,90001,8,281,False
3,304,989044189453,NaN,296,3408,34,26583,8,225,False
4,524,819152832031,NaN,516,465,61,82156,8,226,False
5,369,607604980469,110,480351096392,363,9471,64,29524,8,269,5,False
6,593,86962890625,125,286698210146,585,6206,70,99286,7,206,False
7,440,965850830078,NaN,434,2141,64,31137,8,269,5,False
8,270,094757080078,65,9730468098074,261,1352,29,1459,7,265,False
9,377,669647216797,NaN,368,8659,41,89896,8,259,False
10,304,674865722656,NaN,297,1711,39,60284,7,265,False
11,375,510101318359,NaN,366,1174,38,97906,7,185,5,False
12,303,428527832031,NaN,295,0171,35,07336,7,265,False
13,486,421478271484,NaN,477,8409,55,68829,7,153,5,False
14,408,375366210938,NaN,401,9032,62,0968,8,264,5,False
15,414,529388427734,NaN,405,4433,44,62256,7,174,5,False
16,305,9912109375,106,726289521903,298,3004,38,78632,7,265,False
17,523,9482421875,NaN,514,4186,53,98083,7,174,5,False
18,663,317565917969,NaN,656,89,64746,7,192,True
19,462,523529052734,NaN,453,8653,52,41992,7,213,5,False
20,337,616302490234,NaN,329,4585,40,38562,7,265,False
21,303,202026367188,NaN,295,9647,40,89417,7,220,False
22,4006,91918945313,NaN,3946,655,65,48914,8,281,False
23,376,758819580078,NaN,368,6634,45,53967,8,248,5,False
24,664,690979003906,96,6528153560124,656,75,48059,7,234,5,True
25,528,210815429688,93,0901582177728,520,1611,64,61829,7,243,False
26,313,495727539063,NaN,304,8273,35,16541,7,185,False
27,342,343353271484,NaN,334,2064,41,07239,6,192,False
28,271,201141357422,NaN,262,2362,29,25146,8,275,False
29,590,692993164063,63,4070473259315,575,3439,37,48376,8,270,False
30,664,559692382813,NaN,656,76,63818,7,187,5,True
