Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,555,327575683594,NaN,551,2766,136,0826,8,181,False
2,542,847900390625,NaN,529,8807,40,86327,8,281,False
3,378,517028808594,85,5392701370642,370,0661,43,78995,7,107,5,False
4,270,956726074219,NaN,264,7715,42,80716,8,279,5,False
5,309,791259765625,NaN,301,1661,34,91714,7,108,5,False
6,628,700256347656,102,512108505983,612,8005,38,54141,8,281,False
7,526,305786132813,NaN,517,0651,55,95554,7,188,5,False
8,465,004638671875,NaN,423,1196,10,10193,8,281,False
9,665,135864257813,75,3022103758529,656,71,80511,7,121,5,True
10,590,236572265625,NaN,582,4678,74,97522,8,281,False
11,665,321044921875,NaN,656,70,37848,8,196,5,True
12,478,52392578125,127,237233941304,471,4302,66,45752,8,252,5,False
13,523,608764648438,NaN,515,0066,59,86938,8,171,False
14,307,908020019531,NaN,299,2948,34,74817,8,220,5,False
15,410,952178955078,120,834479266405,403,9173,57,41626,8,238,False
16,1500,70263671875,NaN,1475,396,58,30109,8,281,False
17,445,701171875,107,84973488003,438,7518,63,13574,8,238,False
18,448,968322753906,NaN,445,1057,115,2324,8,200,5,False
19,598,773620605469,NaN,590,1835,68,7052,8,252,5,False
20,310,279296875,NaN,302,0907,36,8916,7,148,5,False
21,550,438354492188,207,455197730626,520,5765,17,43286,8,281,False
22,345,286926269531,115,300228838809,337,8409,45,37207,8,86,False
23,484,00830078125,NaN,477,5269,73,67651,8,266,False
24,524,144470214844,148,77370248735,515,8035,61,83984,8,126,5,False
25,483,940216064453,NaN,477,401,73,00635,8,266,False
26,304,592926025391,NaN,296,3014,35,73535,8,136,5,False
27,408,960418701172,NaN,400,5887,47,85046,8,238,5,False
28,207,49836730957,NaN,200,8365,30,14697,8,201,False
29,310,279907226563,NaN,301,9671,36,32556,8,266,False
30,408,036651611328,NaN,401,6973,63,36548,7,159,5,False
