Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,596,396667480469,NaN,588,8088,77,59846,6,151,False
2,559,391235351563,NaN,551,684,71,58048,6,151,False
3,486,344879150391,NaN,478,5601,61,47409,6,151,False
4,486,451751708984,NaN,478,5611,60,64915,6,151,False
5,559,41357421875,86,6961576119065,551,743,71,92978,6,151,False
6,414,733428955078,NaN,406,1885,47,53561,8,121,5,False
7,596,512145996094,NaN,588,9049,77,41357,6,151,False
8,522,671020507813,NaN,514,9384,66,59293,6,151,False
9,447,293914794922,166,379995709658,406,4525,9,951965,8,281,False
10,411,695037841797,NaN,406,3726,76,3504,7,180,False
11,1560,20532226563,189,318644499779,1526,887,45,82703,8,281,False
12,310,672668457031,152,849681757391,301,6726,33,51898,7,180,False
13,342,512847900391,67,7757416084409,334,1034,39,72968,8,250,5,False
14,372,649108886719,NaN,366,6544,61,16339,8,258,5,False
15,377,455474853516,NaN,368,668,41,95361,8,250,5,False
16,377,536865234375,NaN,368,7392,41,91327,8,250,5,False
17,377,531311035156,NaN,368,7029,41,76343,8,250,5,False
18,379,983001708984,NaN,371,3511,43,02087,8,175,5,False
19,442,561126708984,115,349789731205,435,4891,61,57947,8,281,False
20,442,37060546875,NaN,435,4895,63,28796,8,281,False
21,3151,83520507813,NaN,3098,14,57,69873,8,281,False
22,479,267059326172,NaN,472,8524,73,7146,8,281,False
23,2522,21533203125,279,487479878217,2469,963,47,26965,8,281,False
24,479,324157714844,NaN,472,9013,73,62756,8,281,False
25,479,196929931641,NaN,472,8918,75,00122,8,281,False
26,483,578826904297,NaN,475,0955,56,00317,8,258,5,False
27,594,2958984375,144,863884146139,585,3537,65,45984,8,172,5,False
28,637,069763183594,NaN,628,6196,74,39124,8,218,5,False
29,628,3515625,NaN,619,3088,68,48657,8,218,5,False
30,628,410583496094,NaN,619,3143,68,08459,8,218,5,False
